"common_name","scientific_name","wlab_taxon_id","wlab_scientificname","risk_assessed","wlab_review","wlab_review_reason","migration","garnett_movement","feeding_guild","trophic_level","primary_lifestyle","foraging_stratum","habitat_breadth","iucn_status","epbc_status","nsw_status","rez","n_checklists_rez","n_positive_rez","sufficient","seasonality_index","amplitude_link","peak_doy","peak_date","prob_seasonal","is_seasonal","window_start_doy","window_end_doy","window_start_date","window_end_date","window_wraps","mean_abund","se_abund","range_masked_in_rez","n_train_total","dev_expl","run_date"
"White-fronted Chat","Epthianura albifrons","u448","Epthianura albifrons",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Generalist","ground",6,"LC","not listed","VU","new_england",3781,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.000157158673543693,0.584601816355154,FALSE,334105,0.718510518916548,"2026-07-03"
"White-fronted Chat","Epthianura albifrons","u448","Epthianura albifrons",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Generalist","ground",6,"LC","not listed","VU","south_west",1548,101,TRUE,0.243106591954028,0.278532843852817,105,"15 Apr",0,FALSE,NA,NA,NA,NA,FALSE,2.47631889830086,0.158260373272146,FALSE,334105,0.718510518916548,"2026-07-03"
"Square-tailed Kite","Lophoictinia isura","u230","Lophoictinia isura",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Vertivore","Carnivore","Aerial","understory",5,"LC","not listed","VU","statewide",324806,1538,TRUE,0.396946469393084,0.505749312385965,352,"18 Dec",0.006,FALSE,NA,NA,NA,NA,FALSE,0.0028821004030963,0.352625240100719,FALSE,334105,0.178785515421565,"2026-07-03"
"Square-tailed Kite","Lophoictinia isura","u230","Lophoictinia isura",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Vertivore","Carnivore","Aerial","understory",5,"LC","not listed","VU","central_west",3969,35,TRUE,0.911838478039557,2.42858467010991,336,"02 Dec",1,TRUE,249,48,"06 Sep","17 Feb",TRUE,0.00245594281512383,0.196407207496267,FALSE,334105,0.178785515421565,"2026-07-03"
"Square-tailed Kite","Lophoictinia isura","u230","Lophoictinia isura",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Vertivore","Carnivore","Aerial","understory",5,"LC","not listed","VU","new_england",3782,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.00199015330181415,0.342297133975252,FALSE,334105,0.178785515421565,"2026-07-03"
"Square-tailed Kite","Lophoictinia isura","u230","Lophoictinia isura",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Vertivore","Carnivore","Aerial","understory",5,"LC","not listed","VU","south_west",1548,5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.00246162148083065,0.261776908050094,FALSE,334105,0.178785515421565,"2026-07-03"
"Double-banded Plover","Anarhynchus bicinctus","u140","Charadrius bicinctus bicinctus",TRUE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Terrestrial","ground",5,"NT","not listed","not listed","statewide",324808,1176,TRUE,0.998501030035048,6.50297709678528,207,"26 Jul",1,TRUE,73,236,"14 Mar","24 Aug",FALSE,0.0126590806779561,0.766301825148311,FALSE,334105,0.866374344825251,"2026-07-03"
"Double-banded Plover","Anarhynchus bicinctus","u140","Charadrius bicinctus bicinctus",TRUE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Terrestrial","ground",5,"NT","not listed","not listed","central_west",3969,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.866374344825251,"2026-07-03"
"Double-banded Plover","Anarhynchus bicinctus","u140","Charadrius bicinctus bicinctus",TRUE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Terrestrial","ground",5,"NT","not listed","not listed","new_england",3779,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.866374344825251,"2026-07-03"
"Double-banded Plover","Anarhynchus bicinctus","u140","Charadrius bicinctus bicinctus",TRUE,FALSE,NA,"Partial migrant","total migrant","Aquatic predator","Carnivore","Terrestrial","ground",5,"NT","not listed","not listed","south_west",1549,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.866374344825251,"2026-07-03"
"Masked Woodswallow","Artamus personatus","u544","Artamus personatus",TRUE,FALSE,NA,"Sedentary","nomadic;irruptive","Invertivore","Carnivore","Aerial","understory",2,"LC","not listed","not listed","statewide",324790,2437,TRUE,0.997371991034254,5.94152876674232,285,"12 Oct",1,TRUE,250,337,"07 Sep","03 Dec",FALSE,10.4423352760528,0.169781938788134,FALSE,334094,0.717115221139212,"2026-07-03"
"Masked Woodswallow","Artamus personatus","u544","Artamus personatus",TRUE,FALSE,NA,"Sedentary","nomadic;irruptive","Invertivore","Carnivore","Aerial","understory",2,"LC","not listed","not listed","central_west",3968,39,TRUE,0.997352089437898,5.93398441711887,285,"12 Oct",1,TRUE,250,337,"07 Sep","03 Dec",FALSE,0.37713292574567,0.140909813029449,FALSE,334094,0.717115221139212,"2026-07-03"
"Masked Woodswallow","Artamus personatus","u544","Artamus personatus",TRUE,FALSE,NA,"Sedentary","nomadic;irruptive","Invertivore","Carnivore","Aerial","understory",2,"LC","not listed","not listed","new_england",3783,18,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.155369522962736,0.150619674724384,FALSE,334094,0.717115221139212,"2026-07-03"
"Masked Woodswallow","Artamus personatus","u544","Artamus personatus",TRUE,FALSE,NA,"Sedentary","nomadic;irruptive","Invertivore","Carnivore","Aerial","understory",2,"LC","not listed","not listed","south_west",1553,23,TRUE,0.997399744928413,5.95214573431017,285,"12 Oct",1,TRUE,250,337,"07 Sep","03 Dec",FALSE,5.22512287544211,0.183813439282262,FALSE,334094,0.717115221139212,"2026-07-03"
"Crested Bellbird","Oreoica gutturalis","u419a;u419b","Oreoica gutturalis gutturalis;Oreoica gutturalis pallescens",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal","Invertivore","Carnivore","Terrestrial","ground",3,"LC","not listed","not listed","statewide",324807,3544,TRUE,0.285849141995884,0.336661053240187,229,"17 Aug",0,FALSE,NA,NA,NA,NA,FALSE,0.223686513667098,0.156446863346644,FALSE,334105,0.736706048513721,"2026-07-03"
"Crested Bellbird","Oreoica gutturalis","u419a;u419b","Oreoica gutturalis gutturalis;Oreoica gutturalis pallescens",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal","Invertivore","Carnivore","Terrestrial","ground",3,"LC","not listed","not listed","central_west",3969,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.00177214903382821,0.2652559167607,FALSE,334105,0.736706048513721,"2026-07-03"
"Crested Bellbird","Oreoica gutturalis","u419a;u419b","Oreoica gutturalis gutturalis;Oreoica gutturalis pallescens",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal","Invertivore","Carnivore","Terrestrial","ground",3,"LC","not listed","not listed","new_england",3777,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.736706048513721,"2026-07-03"
"Crested Bellbird","Oreoica gutturalis","u419a;u419b","Oreoica gutturalis gutturalis;Oreoica gutturalis pallescens",TRUE,TRUE,"multiple_nsw_subspecies","Sedentary","local dispersal","Invertivore","Carnivore","Terrestrial","ground",3,"LC","not listed","not listed","south_west",1552,38,TRUE,0.284087520829105,0.334197355287735,218,"06 Aug",0,FALSE,NA,NA,NA,NA,FALSE,0.256616799989576,0.11266800168349,FALSE,334105,0.736706048513721,"2026-07-03"
"Kelp Gull","Larus dominicanus","u981a","Larus dominicanus antipodus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Omnivore","Carnivore","Generalist","pelagic",5,"LC","not listed","not listed","statewide",324801,907,TRUE,0.669758679587035,1.10793161779346,145,"25 May",1,TRUE,62,230,"03 Mar","18 Aug",FALSE,8.08786423803045e-05,0.432829014631243,FALSE,334105,0.771592240922701,"2026-07-03"
"Kelp Gull","Larus dominicanus","u981a","Larus dominicanus antipodus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Omnivore","Carnivore","Generalist","pelagic",5,"LC","not listed","not listed","central_west",3969,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.771592240922701,"2026-07-03"
"Kelp Gull","Larus dominicanus","u981a","Larus dominicanus antipodus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Omnivore","Carnivore","Generalist","pelagic",5,"LC","not listed","not listed","new_england",3781,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.771592240922701,"2026-07-03"
"Kelp Gull","Larus dominicanus","u981a","Larus dominicanus antipodus",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Omnivore","Carnivore","Generalist","pelagic",5,"LC","not listed","not listed","south_west",1554,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.771592240922701,"2026-07-03"
"Spotless Crake","Zapornia tabuensis","u51","Zapornia tabuensis tabuensis",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Omnivore","Omnivore","Terrestrial","ground",7,"LC","not listed","not listed","statewide",324808,1418,TRUE,0.000207973153163454,0.000207994782578602,99,"09 Apr",0,FALSE,NA,NA,NA,NA,FALSE,0.00190542400555295,0.312216176453512,FALSE,334105,0.368540206701806,"2026-07-03"
"Spotless Crake","Zapornia tabuensis","u51","Zapornia tabuensis tabuensis",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Omnivore","Omnivore","Terrestrial","ground",7,"LC","not listed","not listed","central_west",3970,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.368540206701806,"2026-07-03"
"Spotless Crake","Zapornia tabuensis","u51","Zapornia tabuensis tabuensis",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Omnivore","Omnivore","Terrestrial","ground",7,"LC","not listed","not listed","new_england",3779,16,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,6.88672140126739e-05,0.325868347438715,FALSE,334105,0.368540206701806,"2026-07-03"
"Spotless Crake","Zapornia tabuensis","u51","Zapornia tabuensis tabuensis",TRUE,FALSE,NA,"Sedentary","local dispersal;partial migrant","Omnivore","Omnivore","Terrestrial","ground",7,"LC","not listed","not listed","south_west",1548,5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.00404164216089943,0.29944115517163,FALSE,334105,0.368540206701806,"2026-07-03"
"Plumed Whistling-Duck","Dendrocygna eytoni","u205","Dendrocygna eytoni",TRUE,FALSE,NA,"Partial migrant","total migrant","Herbivore terrestrial","Herbivore","Terrestrial","ground",2,"LC","not listed","not listed","statewide",324615,3695,TRUE,0.525198557216858,0.744858577533587,72,"13 Mar",0.749,FALSE,NA,NA,NA,NA,FALSE,6.29652090366043,0.230620609807677,FALSE,333920,0.583288603652222,"2026-07-03"
"Plumed Whistling-Duck","Dendrocygna eytoni","u205","Dendrocygna eytoni",TRUE,FALSE,NA,"Partial migrant","total migrant","Herbivore terrestrial","Herbivore","Terrestrial","ground",2,"LC","not listed","not listed","central_west",3970,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1.69410122000151,0.176746746513291,FALSE,333920,0.583288603652222,"2026-07-03"
"Plumed Whistling-Duck","Dendrocygna eytoni","u205","Dendrocygna eytoni",TRUE,FALSE,NA,"Partial migrant","total migrant","Herbivore terrestrial","Herbivore","Terrestrial","ground",2,"LC","not listed","not listed","new_england",3777,29,TRUE,0.526697949153578,0.748021509000045,67,"08 Mar",0.756,FALSE,NA,NA,NA,NA,FALSE,0.0181753617622626,0.228138751118495,FALSE,333920,0.583288603652222,"2026-07-03"
"Plumed Whistling-Duck","Dendrocygna eytoni","u205","Dendrocygna eytoni",TRUE,FALSE,NA,"Partial migrant","total migrant","Herbivore terrestrial","Herbivore","Terrestrial","ground",2,"LC","not listed","not listed","south_west",1558,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.213653494197001,0.244166830050054,FALSE,333920,0.583288603652222,"2026-07-03"
"Rockwarbler","Origma solitaria","u505","Origma solitaria",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Generalist","ground",2,"LC","not listed","not listed","statewide",324809,1354,TRUE,0.204562088143969,0.228862483457043,177,"26 Jun",0,FALSE,NA,NA,NA,NA,FALSE,0.00292590528470756,0.220847160089051,FALSE,334105,0.590934413172858,"2026-07-03"
"Rockwarbler","Origma solitaria","u505","Origma solitaria",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Generalist","ground",2,"LC","not listed","not listed","central_west",3969,69,TRUE,0.205051973421451,0.229478541837763,165,"14 Jun",0,FALSE,NA,NA,NA,NA,FALSE,0.00253393497384735,0.274958275927479,FALSE,334105,0.590934413172858,"2026-07-03"
"Rockwarbler","Origma solitaria","u505","Origma solitaria",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Generalist","ground",2,"LC","not listed","not listed","new_england",3782,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.590934413172858,"2026-07-03"
"Rockwarbler","Origma solitaria","u505","Origma solitaria",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Generalist","ground",2,"LC","not listed","not listed","south_west",1545,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.590934413172858,"2026-07-03"
"Red-winged Parrot","Aprosmictus erythropterus",NA,NA,FALSE,FALSE,NA,"Sedentary","sedentary","Omnivore","Herbivore","Insessorial","understory",5,"LC","not listed","not listed","statewide",324818,2444,TRUE,0.325185173544211,0.393316956921897,129,"09 May",0,FALSE,NA,NA,NA,NA,FALSE,0.0999050425569127,0.131231988350301,FALSE,334105,0.759526438631123,"2026-07-03"
"Red-winged Parrot","Aprosmictus erythropterus",NA,NA,FALSE,FALSE,NA,"Sedentary","sedentary","Omnivore","Herbivore","Insessorial","understory",5,"LC","not listed","not listed","central_west",3963,105,TRUE,0.327771448118708,0.397156889316043,136,"16 May",0,FALSE,NA,NA,NA,NA,FALSE,0.130209215999272,0.111699529151389,FALSE,334105,0.759526438631123,"2026-07-03"
"Red-winged Parrot","Aprosmictus erythropterus",NA,NA,FALSE,FALSE,NA,"Sedentary","sedentary","Omnivore","Herbivore","Insessorial","understory",5,"LC","not listed","not listed","new_england",3779,81,TRUE,0.328300714442348,0.397944530342976,136,"16 May",0,FALSE,NA,NA,NA,NA,FALSE,0.0244467650738375,0.17485029853922,FALSE,334105,0.759526438631123,"2026-07-03"
"Red-winged Parrot","Aprosmictus erythropterus",NA,NA,FALSE,FALSE,NA,"Sedentary","sedentary","Omnivore","Herbivore","Insessorial","understory",5,"LC","not listed","not listed","south_west",1545,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.759526438631123,"2026-07-03"
"Budgerigar","Melopsittacus undulatus","u310","Melopsittacus undulatus",TRUE,FALSE,NA,"Partial migrant","nomadic;irruptive","Granivore","Herbivore","Generalist","ground",8,"LC","not listed","not listed","statewide",324777,1815,TRUE,0.897813943006911,2.28096003915881,330,"26 Nov",1,TRUE,276,30,"03 Oct","30 Jan",TRUE,6.80414544924352,0.174334003688512,FALSE,334064,0.815656194526529,"2026-07-03"
"Budgerigar","Melopsittacus undulatus","u310","Melopsittacus undulatus",TRUE,FALSE,NA,"Partial migrant","nomadic;irruptive","Granivore","Herbivore","Generalist","ground",8,"LC","not listed","not listed","central_west",3968,5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.0503737748273667,0.159460986967499,FALSE,334064,0.815656194526529,"2026-07-03"
"Budgerigar","Melopsittacus undulatus","u310","Melopsittacus undulatus",TRUE,FALSE,NA,"Partial migrant","nomadic;irruptive","Granivore","Herbivore","Generalist","ground",8,"LC","not listed","not listed","new_england",3780,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334064,0.815656194526529,"2026-07-03"
"Budgerigar","Melopsittacus undulatus","u310","Melopsittacus undulatus",TRUE,FALSE,NA,"Partial migrant","nomadic;irruptive","Granivore","Herbivore","Generalist","ground",8,"LC","not listed","not listed","south_west",1539,4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.815873100895603,0.170217874796528,FALSE,334064,0.815656194526529,"2026-07-03"
"Australian Crake","Porzana fluminea","u49","Porzana fluminea",TRUE,FALSE,NA,"Partial migrant","local dispersal;nomadic;irruptive","Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","statewide",324806,1064,TRUE,0.703375340716357,1.2152877128703,359,"25 Dec",1,TRUE,280,77,"07 Oct","18 Mar",TRUE,0.0255111566317755,0.190854470082402,FALSE,334105,0.57898320573628,"2026-07-03"
"Australian Crake","Porzana fluminea","u49","Porzana fluminea",TRUE,FALSE,NA,"Partial migrant","local dispersal;nomadic;irruptive","Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","central_west",3966,18,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.00291296996775578,0.163677468641967,FALSE,334105,0.57898320573628,"2026-07-03"
"Australian Crake","Porzana fluminea","u49","Porzana fluminea",TRUE,FALSE,NA,"Partial migrant","local dispersal;nomadic;irruptive","Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","new_england",3779,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.000686645408279932,0.231797042763481,FALSE,334105,0.57898320573628,"2026-07-03"
"Australian Crake","Porzana fluminea","u49","Porzana fluminea",TRUE,FALSE,NA,"Partial migrant","local dispersal;nomadic;irruptive","Aquatic predator","Carnivore","Terrestrial","around-water",3,"LC","not listed","not listed","south_west",1554,24,TRUE,0.704806454391277,1.22012405096395,356,"22 Dec",1,TRUE,280,77,"07 Oct","18 Mar",TRUE,0.115944277703108,0.169316405955892,FALSE,334105,0.57898320573628,"2026-07-03"
"Pale-yellow Robin","Eopsaltria capito","u396a","Tregellasia capito capito",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Insessorial","ground",1,"LC","not listed","not listed","statewide",324801,1669,TRUE,0.0292384101323431,0.0296743713557106,21,"21 Jan",0,FALSE,NA,NA,NA,NA,FALSE,0.0032651599343048,0.318594863021974,FALSE,334105,0.771285034925909,"2026-07-03"
"Pale-yellow Robin","Eopsaltria capito","u396a","Tregellasia capito capito",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Insessorial","ground",1,"LC","not listed","not listed","central_west",3971,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.771285034925909,"2026-07-03"
"Pale-yellow Robin","Eopsaltria capito","u396a","Tregellasia capito capito",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Insessorial","ground",1,"LC","not listed","not listed","new_england",3778,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.000318917897174887,0.58931652232803,FALSE,334105,0.771285034925909,"2026-07-03"
"Pale-yellow Robin","Eopsaltria capito","u396a","Tregellasia capito capito",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Insessorial","ground",1,"LC","not listed","not listed","south_west",1555,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.771285034925909,"2026-07-03"
"Splendid Fairywren","Malurus splendens","u532b","Malurus splendens melanotus",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Terrestrial","ground",6,"LC","not listed","not listed","statewide",324808,2375,TRUE,0.132385351422598,0.14200761615005,148,"28 May",0,FALSE,NA,NA,NA,NA,FALSE,0.189746535416042,0.128789721780833,FALSE,334105,0.828609466365994,"2026-07-03"
"Splendid Fairywren","Malurus splendens","u532b","Malurus splendens melanotus",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Terrestrial","ground",6,"LC","not listed","not listed","central_west",3969,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.828609466365994,"2026-07-03"
"Splendid Fairywren","Malurus splendens","u532b","Malurus splendens melanotus",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Terrestrial","ground",6,"LC","not listed","not listed","new_england",3781,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,TRUE,334105,0.828609466365994,"2026-07-03"
"Splendid Fairywren","Malurus splendens","u532b","Malurus splendens melanotus",TRUE,FALSE,NA,"Sedentary","local dispersal","Invertivore","Carnivore","Terrestrial","ground",6,"LC","not listed","not listed","south_west",1547,24,TRUE,0.13252531315793,0.142168947019623,144,"24 May",0,FALSE,NA,NA,NA,NA,FALSE,0.258371633488706,0.104341546380729,FALSE,334105,0.828609466365994,"2026-07-03"
"Whiskered Tern","Chlidonias hybrida","u110","Chlidonias hybrida javanicus",TRUE,FALSE,NA,"Migratory","total migrant","Aquatic predator","Carnivore","Aerial","around-water",4,"LC","not listed","not listed","statewide",324768,1826,TRUE,0.984660789353247,4.17734294155391,312,"08 Nov",1,TRUE,268,33,"25 Sep","02 Feb",TRUE,2.06420477654875,0.221517433646738,FALSE,334070,0.679926492363247,"2026-07-03"
